title,url,contentText
SAP与阿里巴巴达成云和AI战略合作，接入阿里通义千问,https://finance.sina.com.cn/tech/2025-05-27/doc-inexyvzy0198555.shtml,　　新浪科技讯5月27日下午消息，阿里巴巴集团与SAP宣布达成战略合作，将SAP的企业级软件与阿里云基础设施及AI能力结合，加速企业客户的创新和数字化转型。据悉，SAP将探索接入通义千问大模型，并支持企业在阿里云上部署SAP ERP云及SAP ERP私有云版本。未来，双方将共同扩展企业级市场客户，初期聚焦于中国市场，并逐步扩展至东南亚、中东和非洲。　　作为SAP云服务提供商，阿里云将支持企业部署SAP ERP云上及SAP ERP私有云版本，为各行各业的企业级客户提供可扩展、安全且智能的解决方案。企业能够部署“SAP集成业务计划云”，并开启RISE with SAP和GROW with SAP旅程。阿里云也将加入最新的 SAP 基础设施即服务（IaaS）认证计划，全面支持客户运行 SAP 企业解决方案。　　该合作还在企业级AI方面迈出重要一步。SAP探索将通义千问大模型接入SAP AI Core中的生成式AI Hub， 使企业客户可以在SAP应用及定制AI应用中使用本地化生成式AI功能。　　同时，阿里巴巴集团还计划部署SAP商业AI、SAP业务技术云平台（BTP）、SAP采购云（Ariba）、SAP集成业务计划云（Integrated Business Planning）、SAP HR云（SuccessFactors）、SAP费用管理云（Concur）和SAP Emarsys解决方案，进一步优化企业基础设施。　　“与 SAP 的合作，进一步增强了我们用世界级技术赋能全球企业的决心。”阿里巴巴集团董事会主席蔡崇信表示，“通过将 SAP 的企业级软件与阿里云强大的基础设施和AI能力结合，我们正在助力客户打造更智能、更敏捷的运营体系。”　　SAP全球CEO柯睿安（Christian Klein）表示：“我们的联合市场拓展战略将为企业打开新局面，为他们带来全方位的工具与服务。我们期待与阿里巴巴携手，帮助双方共同的客户推动创新、优化运营表现、打造竞争优势，共同引领云技术驱动的数字化转型未来。”（文猛）责任编辑：何俊熹 
知乎2025Q1财报：营收7.3亿元 连续两季Non-GAAP盈利,https://finance.sina.com.cn/tech/2025-05-27/doc-inexywaf1647128.shtml,　　新浪科技讯 5月27日下午消息，知乎发布2025年第一季度业绩报告。报告显示，第一季度，知乎实现总营收7.3亿元。作为知乎最大收入来源，付费阅读业务地位稳固，贡献4.18亿元营收，占比达到57.3%。营销服务和职业教育业务分别贡献1.97亿元和9453万元，占比为27%、13%。　　知乎曾在2024年第四季度实现经调整净利润9707万元，首次实现全面利润转正，一季度季度性盈利势头延续，经调整净利润694万元，连续两季度实现Non-GAAP盈利。这也是知乎上市以来首次在第一季度Non-GAAP净利润层面盈利。此外，第一季度月均付费会员继续保持上涨势头，达到1420万。　　知乎创始人、董事长兼CEO周源表示：“2025年第一季度延续了第四季度的盈利势头，这一成就体现了我们精细化运营策略的有效性，以及人工智能在知乎生态系统中的深度融合。本季度，我们看到核心用户留存率、日活跃用户访问时长及创作者活跃度持续提升，彰显出社区的活力。值得一提的是，知乎直答凭借专业、可信赖的体验赢得日益广泛的认可，尤其是在对真实性及深度要求较高的领域。通过推进优质内容、可信赖专家网络以及先进人工智能能力等独特资产之间的协同效应，我们不断加强知乎在人工智能时代的差异化优势。”责任编辑：何俊熹 
长安汽车朱华荣：2024年阿维塔59%用户来自于BBA,https://finance.sina.com.cn/tech/2025-05-27/doc-inexywae8984644.shtml,　　新浪科技讯 5月27日下午消息，长安汽车2024年度股东大会暨“股东开放日”活动上，长安汽车董事长朱华荣表示，旗下阿维塔已经超越了BBA获得了新豪华新能源汽车品牌创新指数第一名，去年阿维塔59%的用户是来自于BBA。　　在全球市场，阿维塔国内已经建立了700余家网点，核心商圈覆盖率同比提升了48%，原来只有28%，同时新进入了24个国家和地区，全球化快速发展。　　在朱华荣看来，中国汽车全球化的机会也许就在这1-2年间，因此，长安汽车将坚定不移地推动全球化战略。　　谈及深蓝汽车，朱华荣表示，深蓝汽车2024年销量达37万辆，复合增长率达56%，成为了目前中国最快成长到40万辆销量的速度担当。　　最近有一家车企宣称自己是“央企新能源销量冠军”，长安可能要控告他，我们的销量比他大。（文猛）责任编辑：何俊熹 
快手Q1财报：总营收326亿元 同比增长10.9%,https://finance.sina.com.cn/tech/2025-05-27/doc-inexywaf1638661.shtml,　　新浪科技讯 5月27日下午消息，快手发布2025年第一季度业绩。第一季度，快手总营收同比增长10.9%至326亿元，经调整净利润达46亿元，经调整净利润率为14%。线上营销服务、直播和其他服务（含电商）的收入占比分别为55.1%、30.1%和14.8%。　　自去年6月推出以来，可灵AI在不断迭代保持技术全球领先的同时也在加速商业化落地。公告显示，第一季度，可灵AI营业收入超过1.5亿元。目前可灵AI已广泛应用于广告营销、短剧、智能终端等多个行业。责任编辑：何俊熹 
快手第一季度营收326亿元 经调净利润46亿元,https://finance.sina.com.cn/tech/2025-05-27/doc-inexyvzy0187350.shtml,　　推荐阅读：一图看懂快手Q1财报；快手Q1业绩会实录（全文）　　5月27日下午消息，快手（HKEX： 1024）今日发布了截至3月31日的2025年第一季度财报：营收为326亿元，同比增长10.9%；净利润为40亿元，而去年同期净利润为41亿元。非国际财务报告会计准则计量，调整后的净利润为46亿元，而去年同期调整后的净利润为44亿元。　　第一季度运营业绩：　　平均日活跃用户为4.080亿，创历史新高，而去年同期为3.938亿；　　平均月活跃用户为7.117亿，而去年同期为6.974亿；　　每位日活跃用户平均线上营销服务收入为44.1元，而去年同期为42.3元；　　电商商品交易总额（GMV）为3323.252亿元，而去年同期为2880.725亿元。　　第一季度财务业绩：　　营收　　营收为326亿元，与2024年同期的294亿元相比增长10.9%。该增长主要是由于在线营销服务、直播业务及电商业务的增长。　　线上营销服务　　线上营销服务营收为180亿元，与2024年同期的167亿元相增长8.0%。主要是由于智能产品投放解决方案及AI技术在在线营销解决方案的应用，推动营销客户投放消耗增加。　　直播　　直播业务营收为98亿元，与2024年同期的86亿元相比增长14.4%，主要是由于精细化运营及多元化的优质内容。　　其他服务　　其他服务营收为48亿元，与2024年同期的42亿元相比增长15.2%，主要是由于电商业务的增长，表现为电商GMV的增加。电商GMV增加是由于持续精细化的全局经营，推动电商月活跃买家数量及月动销商家数量增加。　　销售成本　　销售成本为148亿元，与2024年同期的133亿元相比增长增长11.5%，主要是由于随着收入增加，收入分成成本及相关税项增加，部分被物业及设备及使用权资产折旧以及无形资产摊销减少所抵销。　　毛利及毛利率　　毛利润为178亿元，与2024年同期的161亿元相比增长10.4%。毛利率为54.6%，而2024年同期为54.8%。　　销售及营销开支　　销售及营销开支99亿元，与2024年同期的94亿元相比增长5.5%。其所占总收入的百分比为30.4%，而2024年同期为31.9%，主要是由于致力于提升运营效率。　　行政开支　　行政开支为8.28亿元，与2024年同期的4.62亿元相比增加79.2%至，主要是由于雇员福利开支（包括相关以股份为基础的薪酬开支）增加。 　　研发开支　　研发开支为33亿元，与2024年同期的28亿元相比增长16.0%， 主要是由于雇员福利开支（包括相关以股份为基础的薪酬开支）增加　　雇员福利开支6.90亿元，去年同期7.03亿元；　　支付渠道手续费7.68亿元，去年同期5.96亿元。　　其他收入　　其他收入为5300万元，而2024年同期的其他收入为1.18亿元。 　　其他收益净额　　其他收益净额为4.37亿元，而2024年同期其他收益净额4.45亿元。　　经营利润　　经营利润为43亿元，经营利润率为13.1%，而2024年同期经营利润为40亿元，经营利润率为13.6%。　　其中，国内分部录得的经营利润为43亿元，而2024年同期为40亿元，主要是由于国内收入同比增长10.1%。海外分部录得的经营利润为2800万元，而2024年同期经营亏损2.68亿元，该变动主要是由于海外收入同比增长32.7%。 　　财务（开支）╱收入净额　　财务开支净额为2400万元，而2024年同期为财务收入净额1.14亿元，该变动主要是由于借款的利息开支增加。　　投资利润╱亏损 　　第一季度，分占按权益法入账之投资的利润为200万元，而2024年同期为分占亏损300万元。 　　除所得税前利润　　除所得税前利润为42亿元，而2024年同期除所得税前利润为41亿元。 　　所得税收益╱（开支）　　所得税开支为2.58亿元，而2024年同期所得税收益为1500万元。该变动主要是由于基于税务亏损确认的递延所得税收益减少。 　　期内利润　　净利润为40亿元，而去年同期净利润为41亿元。　　非国际财务报告会计准则计量，调整后的净利润为46亿元，而去年同期调整后的净利润为44亿元。　　其他要点：　　2025年第一季度，快手经营活动所得现金净额为33亿元，主要是由于除所得税前利润42亿元。　　投资活动所用现金净额为49亿元，主要是由于按公允价值计量且其变动计入损益之金融资产投资净额49亿元、购买物业、设备及无形 资产34亿元，以及初始期限三个月以上的定期存款到期所得款项净额30亿元。 　　融资活动所得现金净额为5.60亿元，主要是由于票据安排所得款项净额14亿元、借款所得款项净额11亿元、支付股份购回11亿元，以及支付租赁本金及相关利息7.18亿元。　　截至2025年3月31日，快手的现金及现金等价物为116亿元，而2024年12月31日则为127亿元。　　快手可灵AI商业化变现加速，2025年第一季度，可灵AI收入超过1.5亿元。　　2025年第一季度，快手应用的日活跃用户日均使用时长达133.8分钟。 2025年第一季度用户总使用时长同比增长5.9%。　　2025年第一季度，快手电商GMV同比增长15.4%至3323亿元，电商月均活跃买家数达1.35亿。　　2025年第一季度，快手直播业务收入同比增长14.4%至98亿元，恢复同比正增长趋势。　　2025年第一季度，快手海外整体收入同比增长32.7%达13亿元，海外整体层面首次实现了季度经营利润转正。　　股权结构　　截至2024年12月31日，快手已发行在外股本总计4295024492股，其中包括741891746股A类股份，以及3553132746股B类股份。　　其中，快手联合创始人宿华持有403124266股A类股，占A类股的54.34%，占总股本的9.39%。同时，宿华还持有24345255股B类股，占B类股的0.69%，占总股本的0.57%。　　快手联合创始人、董事长兼CEO程一笑持有338767480股A类股，占A类股的45.66%，占总股本的7.89%。同时，程一笑还持有60017629股B类股，占B类股的1.69%，占总股本的1.4%。　　结构投资者方面，腾讯控股持有快手678583107股B类股，占B类股的19.1%，占总股本的15.8%。　　腾讯旗下Tencent Mobility Limited持有506143854股B类股，占B类股的14.25%，占总股本的11.78%。　　贝莱德集团（BlackRock）持有快手逾1.8亿股B类股，占B类股的逾5%，占总股本的逾4%。责任编辑：刘明亮 
长安汽车朱华荣：累计销量超2800万辆,https://finance.sina.com.cn/tech/2025-05-27/doc-inexywaf1632531.shtml,　　新浪科技讯 5月27日下午消息，长安汽车2024年度股东大会暨“股东开放日”活动上，长安汽车董事长朱华荣表示，“2024年度，公司推出14款新品，其中新能源车9款，全年累计销售268.4万辆车，其中新能源销量73.5万辆，同比提升52.8%。”　　朱华荣透露，截至目前，长安汽车已累计销售超2800万辆汽车。2024年全年，公司归母净利润73.2亿元，剔除深蓝并表同比增长超10%。（文猛）责任编辑：何俊熹 
瑞幸咖啡官方App上线AI 智能体，联合火山引擎打造,https://finance.sina.com.cn/tech/2025-05-27/doc-inexywaf1621036.shtml,　　新浪科技讯 5月27日下午消息，瑞幸咖啡近日在官方 App 和微信小程序正式上线 AI 智能体（1.0版）。据悉，该智能体由瑞幸咖啡与火山引擎联合打造，通过接入豆包大模型，能够实现语音下单、猜你喜欢、点单更省时等功能，为用户带来“动动嘴就能点咖啡”的全新咖啡消费体验。　　依托豆包大模型更强的 AI 能力，瑞幸咖啡 AI 智能体搭载意图识别与槽位抽取两大核心技术“引擎”，如同一位训练有素的“智能咖啡管家”，能基于用户历史订单数据，精准预测消费者的点单偏好。　　在用户点单时，豆包语音识别大模型提供了自然的语音输入体验，只需说出“帮我点一杯生椰拿铁”或输入关键词，即可完成快速语音转写，精准理解点单需求，同步解析规格、温度、口味等关键信息，并自动匹配最优服务流程，大幅提升点单效率。　　据介绍，瑞幸咖啡 AI 智能体还具备持续学习能力，能够根据用户反馈不断迭代优化，真正做到 “越用越懂你”。（文猛）责任编辑：何俊熹 
卡游港股IPO：曾遭央视曝光违规经营卡牌盲盒 未成年人保护不应“纸上谈兵”,https://finance.sina.com.cn/stock/observe/2025-05-27/doc-inexyvzy0158472.shtml,　　出品：新浪财经上市公司研究院　　作者：君　　今年4月14日，卡游向港交所递交了更新后的招股书，摩根士丹利、摩根大通和中金国际三大投行继续担任其联席保荐人。值得注意的是，这已是卡游近期第二次冲刺港股IPO。　　卡游的上市进程可谓一波三折，2024年1月首次递交招股书后，同年3月即被中国证监会要求补充材料，重点涉及股权架构和数据安全等核心问题。经历这一监管问询后，卡游的IPO进程陷入停滞，最终因六个月内未能取得进展，其上市申请于2024年7月底正式失效。　　2024年，卡游的营业收入同比大幅增长277.78%，突破百亿大关，但净利润同比由盈转亏，亏损金额高达12亿元。同时，卡游去年7月曾被央视财经曝光违规向未成年人销售卡牌盲盒，业绩合规性或成为公司本次IPO的拦路虎。　　如何在规模增长与未成年人保护中寻求平衡，将是卡游未来很长一段时间里待解的考题。　　超95亿天价赎回悬顶 创始人全年领薪18亿　　据招股书披露，卡游是中国领先的泛娱乐产品公司之一，致力于提供高质量、富有趣味性和互动性的产品。根据灼识咨询，按2024年商品交易总额计，卡游在泛娱乐产品行业及泛娱乐玩具行业中排名第一，市场份额分别为13.3%和21.5%。在集换式卡牌这一细分领域中排名第一，市场份额为71.1%，被市场称为“小学生卡牌之王”。　　目前，卡游正在经历一场与时间的赛跑。卡游2024年1月首次提交招股书后，同年3月即被证监会要求补充材料，重点涉及股权架构和数据安全等核心问题。　　在经历监管问询后，卡游的IPO进程随即陷入停滞，最终因六个月内未能取得进展，其上市申请于2024年7月底正式失效。时隔一年多后，今年4月14日，在无形的压力下，卡游再度向港交所主板提交了IPO申请。这种紧迫感主要源自四年前的一份对赌协议。　　2021年12月15日，卡游通过发行可转换可赎回A轮优先股（下称“A轮优先股”）完成融资，其中红杉中国投资1.05亿美元，腾讯投资3000万美元，购买价格均为每股76.5美元。　　但这笔投资附带严苛的对赌条款，尽管具体内容尚未披露，但提及一个时间点为“优先股发行日期起计第五周年”，即2026年12月15日。若双方约定的条款没有完成，投资者可要求卡游赎回全部或部分发行在外的优先股，而每股优先股的赎回价格将再加上自适用发行日期起按股份发行价每年8%的利率计算的应计利息。　　如今距离条款的最后期限仅剩19个月，一旦IPO申请再度失败，卡游将面临高额违约成本，甚至可能因股权稀释或控制权变更而危及长远发展。　　据招股书披露，截至2022年、2023年及2024年12月31日以及2025年2月28日，卡游以公允价值计量且其变动计入当期损益的金融负债（A轮优先股）分别为34.85亿元、36.86亿元、75.52亿元及95.36亿元，呈现逐年快速增长趋势。截至2025年2月28日，卡游的流动负债净额高达41.22亿元。　　2024年，卡游净亏损12.42亿元，上年同期为盈利4.5亿元。对此，卡游解释称，主要系A轮优先股的公允价值亏损增加，以及一次性确认股份支付费用。　　一方面，卡游确认A轮优先股的公允价值亏损38.67亿元，较上年的亏损2.01亿元增长了1823.88%；另一方面，行政费用由8.04亿元大幅增加至26.84亿元，其中股份支付开支17.95亿元，较上年的2.74亿元翻了5倍还多，由公司创始人、董事长、执行董事兼首席执行官李奇斌独享。　　2024年1月，卡游以0.0001美元/股的对价向实控人李奇斌、李淑芳（李奇斌的姐姐）以及股东罗宁林合计授予了130.72万股的股权激励，是导致该年度卡游巨亏的直接原因。　　需要指出的是，这种股权激励实质是将上市前的利润折算成股份分给了实控人、亲属及重要股东。一旦公司成功上市并符合减持条件时，这部分股权随时可以变现，相当于提前拿到的“分红”。　　港交所《上市规则》规定，涉及控股股东或关联方的激励安排，需详细说明交易定价的公平性，并由独立非执行董事审批相关激励授予。但卡游的招股书中仅表示：上述三位股权激励对象为公司整体发展做了贡献，或者提供了供应链、数字化运营等方面的咨询服务，但这种贡献对应“0.0001美元/股”这个几乎是白送的定价，其合规性及相对于中小投资者的公平性都有待商榷。　　目前，卡游创始人、董事长、执行董事兼首席执行官李奇斌透过其全资持有的Liqibin Holdings Limited间接于卡游已发行股本总额中实益拥有约82.00%的权益；李奇斌之配偶齐燕透过全资持有的Qiyan Holdings Limited于公司已发行股本总额中间接拥有约1.50%的权益。简而言之，李奇斌及其配偶合计控制卡游约83.50%的股份。　　除17.95亿天价股份付款外，李奇斌2024年从卡游获取薪金、津贴及实物福利451.6万元，绩效相关花红96万元，退休金计划供款及社会福利14.5万元，全年薪酬总额高达18亿元。其配偶齐燕担任非执行董事的薪酬总额134.5万元。　　高度集中的股权模式下，创始人李奇斌18亿天价薪酬，或有利益输送的嫌疑。　　经营合规问题或成IPO拦路虎　　然而，卡游的商业模式曾因“类博彩化”遭央视点名批评，经营合规问题或成为其IPO的拦路虎。　　在提交境外发行备案材料2个月后，证监会要求卡游补充说明其对《中华人民共和国数据安全法》《数据出境安全评估办法》《儿童个人信息网络保护规定》等法规的落实情况，以及针对未成年人个人信息保护的具体措施。　　这些合规要求直指卡游商业模式的核心痛点。作为一家主要面向8-14岁中小学生群体的企业，卡游利用热门动漫IP结合盲盒销售机制，引导低龄消费者反复购买以收集套装卡牌，被批评为“小学生收割机”。　　据招股书披露，集换式卡牌是卡游的核心业务，撑起逾八成营收。2022至2024年，卡游总营收分别为41.31亿元、26.62亿元和100.57亿元，其中集换式卡牌的收入占比为95.1%、81.8%和81.5%。从销量上讲，卡游在这三年分别卖出22.86亿包、13.54亿包和48.11亿包集换式卡牌。　　这种营销策略针对的低龄消费者往往缺乏经济独立和自主判断能力，容易引发盲目攀比和过度消费等社会乱象。　　早在2021年，就有记者调查发现，除了卡牌外，还有更多的如现金盲盒、文具盲盒等盯上了小学生的钱包，而这些商品大多质量较差，盲盒开出的商品可能令孩子的零花钱血本无归。对此，消保委建议，警惕“文具盲盒”引发孩子购买成瘾。家长要做好引导和教育，学校也要重视校园出现的各种限量版概率型商品攀比现象，避免孩子滋生赌博心态。　　2023年6月，国家市场监督管理总局发布《盲盒经营行为规范指引》，明确禁止向8周岁以下未成年人销售盲盒产品，要求盲盒经营者采取有效措施防止未成年人沉迷，直接冲击了卡游的核心商业模式。　　但对于野蛮生长的卡游而言，未成年人保护似乎只停留在了口头和纸面上，即便是在经历高压监管之后。　　2024年7月28日，央视《财经调查》栏目报道，卡游在卡牌产品销售中未能严格遵守未成年人保护相关规定。央视暗访发现，卡游的线下经销商网络，不论是各地的文具店、小卖部，还是卡游线上小程序等均未有效落实年龄验证机制，未成年人不需要任何家长陪同就能购买卡游产品。　　多名中小学生在采访中坦言购买卡游的卡牌产品具有成瘾性，这些学生通常整盒整盒购买卡游的卡牌，并寻找其中官方设计的稀有度非常高的卡牌，但为了开到这类卡牌，往往需要耗费大量成本。有的学生为了得到想到的卡牌，甚至专门成立卡牌小组进行代购，并互相交易，成了一种“变相赌博”。有学生家长直言，孩子半年消费了近10万元购买卡游旗下的卡牌。　　不仅如此，由于这类稀有卡牌引发的热度，还衍生出了所谓的卡牌评级店铺，通过收购稀有卡牌并加价售出的方式，再次抬高卡牌市场热度，也导致中小学生进一步大量购买卡牌并沉迷其中，这种“价值炒作链”更值得警惕。　　商业模式“类博彩化”的本质，几乎杜绝了卡游在A股上市的可能，港股是其最好的选择。但走向资本市场的过程中，卡游是否切实履行社会责任也将面临更加严格的监管和公众的审视。责任编辑：公司观察
夸克发布“高考深度搜索”，一句话生成志愿填报方案,https://finance.sina.com.cn/tech/2025-05-27/doc-inexywaf1601773.shtml,　　新浪科技讯 5月27日下午消息，夸克上线面向高考志愿填报场景的“深度搜索”能力，宣布夸克可在理解用户意图后，将志愿填报拆解为四个步骤执行：将二模分数换算为有效高考成绩、查询可填报志愿方案、分析目标院校的录取概率，最终综合评估提供多梯度的个性化志愿填报方案。　　目前，用户只需要在夸克搜索框用最自然的方式询问高考志愿问题，勾选“深度搜索”后即可体验。　　志愿填报是非常典型需要“深度搜索”能力的场景。全国有近3000所高校，涉及专业无数，每个专业有不同的录取分数和就业考研数据。对于考生和家长来说，就如同陷入了信息迷雾。　　据悉，夸克的高考深度搜索能力相当于一位专业的“志愿规划师”。整个过程中会涉及动态的智能检索和多轮校验，检索数据来自于夸克自建的高考知识库，确保数据专业可信。知识库不仅有历年志愿数据，还有考研、就业数据。其中就业数据覆盖全国上千所本科院校的就业去向，以及100多个主要城市的就业数据。　　此外，基于高考专属知识库，夸克通过检索增强生成技术，能显著提升在回答复杂问题时的内容正确性。同时，使用强化学习，能显著减少回答内容与事实或问题不一致的现象。（文猛）责任编辑：何俊熹 
逻辑思维，不只是一个课题：在AI时代，火花思维的长期主义实践,https://finance.sina.com.cn/tech/csj/2025-05-27/doc-inexywaf1597857.shtml,"导语“我们培养孩子，是为了他们应对什么样的未来？”这是教育领域从未停止思考的问题。在2025年“思维力培养主题研讨会”上，一种共识正在逐步形成：在人工智能加速重塑世界的今天，思维能力，特别是逻辑思维能力，正成为支撑教育体系重构、课程改革和学生未来竞争力的关键。面对这一趋势，火花思维作为一家长期聚焦逻辑思维教育的头部企业，以七年的深耕实践，成为“思维力”时代的教育样本。他们用行动证明：逻辑思维不是附属课程，而是一种更底层的教育逻辑。01逻辑思维能力为何被重新放置于教育结构的“底层”？逻辑思维的重要性，并非突如其来。近年来教育改革的本质变化，正在于从“知识为核”到“思维为本”的底层逻辑迁移。思维力不再是某门学科的“附加品”，而是联通“学科知识”与“核心素养”的桥梁。逻辑推理、结构建构、抽象思考和迁移运用，已成为现代教育中不可替代的基本能力。新课标明确提出“注重思维过程”，强调学生在学习过程中展现的思维路径、逻辑结构和问题解决策略，而非单一结果的正确与否。这背后，是教育评价体系从终点式走向过程导向的根本变革。正如研讨会上与会专家指出，真正的教育不是给出标准答案，而是激发思维、引导方法，让孩子学会提出问题、分析问题、解决问题。 中央民族大学理学院教授、义务教育数学课程标准研制组核心成员孙晓天指出：“思维是大脑的运动，孩子的大脑需要蓬勃生长，而不是被结果驱动的压抑。”他进一步强调，新课标的本质在于“从生活中来到生活中去”，其中“小学一二年级推行游戏化学习”，正体现了“零压力”的学习理念——思维力只有在轻松环境中，才能真正生长。这种“游戏中学习”的路径，正好与火花思维的产品理念高度契合。其互动式课件、问题链设计与生活化场景构建，不仅让孩子在课堂中“玩得进去”，更能“带得出来”，实现从兴趣激发到思维训练的自然过渡。火花思维提出：“思维不是学出来的，是练出来的；不是知识点之间的连线，而是思维模式的重塑。”这一理念，恰好回应了新课标对逻辑力系统培养的深层需求。火花思维以“逻辑为基，思维为核”的课程观，正在推动思维素养从理念走向真正的课程主线。02从理念到实践：逻辑思维究竟能不能被“教”？怎么教？逻辑思维是否能被系统教授，曾一度在教育界存在争议。火花思维用自己的体系给出了清晰答案。他们以“认知—推理—表达”三层结构设计课程，构建出覆盖数感、逻辑、图形、策略、应用五大模块的课程矩阵。课程中大量使用如“唯一数法”“数阵图”“容斥问题”这样的真实问题情境，结合六步深度教学法，将抽象逻辑具体化、可视化、可实践。例如，在“排除法”练习中，孩子不仅要找到正确答案，还需要复述自己的推理路径，并通过小组讨论完善方案，这一过程正是逻辑力深层训练的体现。火花课堂的一个显著特点是：“90%的发言都以问号结尾。”这并非巧合，而是教师教案中问题链引导机制的设计结果。孩子们不被动接受知识，而是在不断追问与验证中，生成自己的思维路径。教师在教学过程中，更像是思维的激发者与引导者，而非知识的传递者。同时，技术并未成为火花课堂的主角，而是作为“思维可视”的重要工具加以融合。AI互动课件、动画场景、个性化学情反馈系统、小老师讲解机制等，构建了“看得见、讲得清、练得透”的逻辑力训练闭环。孩子不是在答题，而是在练脑。每节课设置9-12个闯关任务，以分层任务制配合错题追踪机制，有效实现高频反馈与深度反思。更重要的是，火花思维的课程设计并非一刀切。学前阶段注重数感与形感训练，小学阶段则进入抽象建构与迁移能力培养，精准契合孩子不同阶段的大脑发展规律。逻辑能力的生长被视为一个动态系统，课程内容随年龄、认知、兴趣与挑战同步进化。03逻辑思维不是一门课，而是一种生活方式：走出课堂，走向家庭与世界真正的思维力培养，不可能只发生在课堂上。思维是一种能力，也是一种生活方式。只有当孩子将课堂所学迁移到真实世界，逻辑思维力才真正落地。在朝阳区教委及朝阳师范学校附属小学的教育实践中，明确提出“家庭是思维训练的启蒙场”。这一理念在火花思维的产品中也得到贯彻。他们为家长提供“六问工具”、个性化学情卡、学习测评与辅助任务推送，帮助家长成为“思维力陪跑员”，而非“考试监督者”。例如，课后“小老师视频”机制中，孩子需要将所学内容讲解给家长。这不仅考验理解能力，更是思维表达与复述结构的训练。而在家庭生活中，购物时运用百分比、旅行中设计地图路线、制定家庭预算、分析菜单热量分布等，都可以转化为逻辑建模与实际推演的练习场景。逻辑思维教育的目标，不是孩子多做几道题，而是他们“能提问、会推理、敢表达、懂迁移”。火花课程的设计，从课堂到家庭，从知识到生活，正是为这一目标铺路。04教育的长期主义，需要有耐心，也需要有立场：火花思维的坚持逻辑思维教育并不是一个新的概念，但能坚持七年深耕、不断沉淀的企业凤毛麟角。火花思维从逻辑课起家，逐步构建了覆盖逻辑思维、编程、围棋、中文素养、国际象棋五大模块的“思维型学习闭环”。这一体系不仅打破学科边界，更构建出支撑孩子终身成长的能力结构。他们的逻辑课训练“思考方式”、编程课训练“算法与流程意识”、围棋与国际象棋训练“空间布局与博弈策略”、中文素养课训练“语言表达与结构思维”。看似分散，实则共同指向：孩子能从不同角度构建属于自己的思维框架。在这条路上，火花始终坚持三个基本信念：其一，教育不是流量赛道，而是认知工程，要以孩子大脑的真实发展为依据；其二，技术不是颠覆者，而是教师的加速器，要服务于更好的教学体验；其三，教育企业的责任，不止是教孩子做题，而是引导他们”如何看世界”，并培养他们受益终身的能力。在逻辑思维教育这个尚未完全成熟的赛道上，火花思维选择了“提前布局、长期投入、持续打磨”的路径。他们相信：思维力的春天，不会一夜到来，但一定属于那些提前播种的人。未来，火花希望将逻辑思维课程的标准化经验转化为更广泛的开放资源，赋能更多学校与家庭，共建“思维共育”的教育新生态。结语教育的未来，属于思维者。在技术重构、学科融合、评价体系升级的时代大潮中，逻辑思维力将成为孩子面对未知世界的“操作系统”。火花思维用七年时间，在课程、教研、产品与家庭协同中不断推进这项底层教育能力的实践探索。他们不是给出一个标准答案，而是提供了一套实践路径——一个关于“如何培养会思考的孩子”的真实样本。真正的教育，不是让孩子知道答案，而是教会他们：面对问题，如何构建属于自己的解法。

											（声明：本文仅代表作者观点，不代表新浪网立场。）
										
"
刘强东现身杭州，点京东外卖后称杭州是“美食之都”,https://finance.sina.com.cn/tech/2025-05-27/doc-inexyruc7033927.shtml,　　新浪科技讯 5月27日下午消息，今日上午，由全国工商联、共青团中央共同主办的第七届全国青年企业家大会在杭开幕，京东集团创始人、董事会主席刘强东出席并做主题分享。　　刘强东分享中提及，自己昨天到杭州一落地便在京东外卖上点了三份外卖，跟同事吃完后一致认为每道菜非常鲜美，杭州是世界的美食之都，也是自己见过最美的城市，没有之一。责任编辑：杨赐 
快手呼吁合作商勿向员工赠送礼品，严禁员工吃拿卡要,https://finance.sina.com.cn/chanjing/2025-05-27/doc-inexyruc7026069.shtml,　　新浪科技讯 5月27日下午消息，快手官方今日向各合作商发布公告称，“糯米飘香，龙舟破浪，端午将至，愿安康。”快手表示，公司一直提倡诚信合作，拒绝商业贿赂，严禁员工吃拿卡要，谋取私利。并呼吁称：　　一，请勿向快手员工及相关利益方赠送礼品、礼金或提供宴请招待等。　　二，请勿与快手员工进行利益交换，共同维护公平公正的商业环境。　　三，遵循商业道德，请勿弄虚作假。　　四，合作伙伴若涉及舞弊、贿赂等行为，快手有权立即终止相关合作，并追究相应的法律责任。　　五、快手支持合作伙伴对于快手员工真实，可信的举报，切实保障举报人的权益。如您发现快手员工、合作伙伴在与快手的商业活动中出现违法、违规或不正当行为，可向快手廉正合规部举报。（文猛）责任编辑：杨赐 
